,exchangeId,encodedCustNo,name,nickName,isAlwaysOn,jobCount,industryMean,mean,meanNonSupervisor,medianNonSupervisor
1506,6916,7lc5l1s,華凌光電股份有限公司,華凌,True,55,90.6,75.2,63.0,61.3
1062,5301,e6gwitk,寶得利國際股份有限公司,寶得利,True,12,57.2,79.0,70.1,61.2
464,2630,588dcp4,亞洲航空股份有限公司,亞航,True,23,127.2,68.1,66.2,61.2
377,2441,2cs3tbk,超豐電子股份有限公司,超豐,True,23,193.8,68.9,73.7,61.0
717,3406,atuhpe0,玉晶光電股份有限公司,玉晶光,True,9,90.6,90.2,77.2,61.0
1308,6284,7miqs9k,佳邦科技股份有限公司,佳邦,True,22,94.0,82.2,69.6,61.0
121,1532,1lgijiw,勤美股份有限公司,勤美,True,24,81.5,87.3,77.5,61.0
633,3167,k6nu78g,大量科技股份有限公司,大量,True,15,81.5,62.6,64.0,61.0
861,4121,amf7xwg,優盛醫學科技股份有限公司,優盛,True,3,88.8,73.1,69.3,60.9
771,3543,wedfsi0,州巧科技股份有限公司,州巧,True,41,90.6,75.4,71.4,60.9
541,2937,150artlc,集雅社影音家電_集雅社股份有限公司,集雅社,True,37,80.9,68.0,71.9,60.9
170,1718,38vgcc8,中國人造纖維股份有限公司,中纖,True,17,90.9,64.2,65.4,60.8
562,3021,12pr25bc,鴻名企業股份有限公司,鴻名,True,27,94.0,60.9,72.3,60.8
119,1530,a7k0a3k,亞崴機電股份有限公司,亞崴,True,12,81.5,72.5,64.9,60.8
1245,6201,xv12b7k,亞弘電科技股份有限公司,亞弘電,True,7,134.7,67.9,65.4,60.8
117,1528,5b1jlu8,恩德科技股份有限公司,恩德,True,25,81.5,70.1,71.0,60.8
1217,6168,151tp1dk,宏齊科技股份有限公司,宏齊,True,45,90.6,67.8,71.0,60.7
194,1783,7p0ekvs,和康生物科技股份有限公司,和康生,True,15,88.8,98.2,77.4,60.7
248,2063,13stjzzk,世鎧精密股份有限公司,世鎧,True,7,97.9,72.3,67.4,60.7
534,2910,1a2x6bk072,統領百貨股份有限公司,統領,True,3,67.7,67.7,66.4,60.7
756,3521,a48ebfs,鴻翊國際股份有限公司,鴻翊,True,1,138.1,85.1,67.7,60.6
1561,8104,wiclbi8,錸寶科技股份有限公司(錸德集團),錸寶,True,2,90.6,86.2,70.6,60.6
1514,8021,18iree2g,尖點科技股份有限公司,尖點,True,11,134.7,71.1,69.1,60.6
1202,6150,7gk2qe0,撼訊科技股份有限公司,撼訊,True,16,138.1,88.6,70.8,60.6
15,1219,ptbi6vk,福壽實業股份有限公司,福壽,True,51,84.8,67.1,66.5,60.6
417,2497,r9abrr4,怡利電子工業股份有限公司,怡利電,True,31,86.6,74.4,67.9,60.6
1418,6658,60ba9rc,聯策科技股份有限公司,聯策,True,12,134.7,88.8,67.5,60.6
1489,6843,gi48bdk,進典工業股份有限公司,進典,True,10,81.5,84.1,73.5,60.5
262,2107,1iasn4g,厚生股份有限公司,厚生,True,4,76.4,84.8,66.3,60.5
1190,6134,achdycw,萬旭電業股份有限公司,萬旭,True,6,94.0,73.3,66.0,60.5
1055,5283,10wk889c,禾聯碩股份有限公司,禾聯碩,True,73,88.7,68.3,66.3,60.5
1439,6703,b6npqrc,軒郁國際股份有限公司,軒郁,True,16,88.8,121.7,73.5,60.4
366,2428,12f8subk,興勤電子工業股份有限公司,興勤,True,27,94.0,81.5,81.5,60.4
205,1806,mtz5i9c,冠軍建材股份有限公司,冠軍,True,56,60.6,62.5,67.5,60.3
1288,6248,hnlvkt4,台灣鋼鐵集團_沛波鋼鐵股份有限公司,沛波,True,34,97.9,76.4,67.8,60.3
1600,8349,w4ae0xc,恒耀國際股份有限公司,恒耀國際,True,32,97.9,61.4,66.1,60.2
540,2926,cuah2ls,誠品生活股份有限公司,誠品生活,True,125,122.0,68.9,73.9,60.2
901,4417,167dz4e0,金洲海洋科技股份有限公司,金洲,True,0,72.4,77.5,72.1,60.2
1401,6605,r9hx7w1,帝寶工業股份有限公司,帝寶,True,37,86.6,63.3,66.4,60.1
64,1435,1fatguo,中福國際股份有限公司,中福,True,1,95.4,87.8,79.9,60.1
143,1595,7qu9qrk,川寶科技股份有限公司,川寶,True,9,94.0,113.1,70.0,59.9
184,1736,o1q9m94,喬山健康科技股份有限公司,喬山,True,120,85.4,74.7,71.9,59.9
888,4192,1a2x6biqja,杏國新藥股份有限公司,杏國,True,4,88.8,80.9,65.1,59.9
1473,6792,ai4uqhk,詠業科技股份有限公司,詠業,True,29,101.1,76.0,72.3,59.9
1182,6124,1303sgq8,業強科技股份有限公司,業強,True,6,94.0,94.0,68.0,59.8
984,4903,9qzs9mg,聯合光纖通信股份有限公司,聯光通,True,4,101.1,98.5,54.9,59.8
400,2476,20trqtc,鉅祥企業股份有限公司,鉅祥,True,15,94.0,69.0,67.4,59.8
641,3191,13k0u5xs,和進電子股份有限公司,雲嘉南,False,0,94.0,113.0,55.6,59.8
188,1760,26fuvwo,寶齡富錦生技股份有限公司,寶齡富錦,True,26,88.8,80.1,74.2,59.8
841,3709,0,鑫聯大投資控股股份有限公司,鑫聯大投控,False,0,138.1,292.1,74.4,59.8
1231,6185,aitn9ns,幃翔精密股份有限公司,幃翔,True,8,94.0,78.8,58.9,59.6
1068,5314,a5hnqe0,世紀民生科技股份有限公司,世紀,True,10,193.8,82.4,52.7,59.6
80,1453,3hzi214,大將開發股份有限公司,大將,False,0,105.5,70.0,56.5,59.6
60,1419,3ez55xk,新光紡織股份有限公司,新紡,True,53,72.4,76.3,70.1,59.6
1271,6228,12ugue7k,全譜科技股份有限公司,全譜,True,3,138.1,76.3,65.9,59.6
483,2727,12vmrqmo,王品餐飲股份有限公司,王品,True,1123,57.2,47.9,72.9,59.5
1663,9902,1mwwmg0,台火開發股份有限公司,台火,False,0,95.4,73.4,60.0,59.5
671,3272,12naj85c,東碩資訊股份有限公司,東碩,True,36,138.1,80.6,68.3,59.5
1607,8401,whqze3s,白紗科技印刷股份有限公司,白紗科,True,14,95.4,67.8,66.1,59.5
413,2492,8qaog2o,華新科技股份有限公司,華新科,True,51,94.0,52.2,65.7,59.5
20,1231,3h6rdko,聯華食品工業股份有限公司,聯華食,True,82,84.8,70.5,68.7,59.5
1368,6532,7j53yx4,瑞耘科技股份有限公司,瑞耘,True,13,193.8,66.0,65.3,59.4
1359,6512,cx9uu1k,啟發電子股份有限公司,啟發電,True,13,134.7,87.0,73.6,59.3
825,3684,154z9slc,榮昌科技股份有限公司,榮昌,True,12,101.1,93.0,75.3,59.3
311,2351,qvlg45c,SDI_順德工業股份有限公司,順德,True,47,193.8,69.3,69.2,59.3
458,2613,hx88hzc,中國貨櫃運輸股份有限公司,中櫃,True,29,127.2,62.7,61.9,59.2
1568,8114,5qyprbc,振樺電子股份有限公司,振樺電,True,9,138.1,70.3,73.6,59.1
674,3285,156n7wq0,微端科技股份有限公司,微端,True,1,134.7,88.0,67.3,59.1
1573,8155,1543bto8,博智電子股份有限公司,博智,True,29,94.0,72.7,65.3,59.0
986,4905,ayz1iuw,台聯電訊股份有限公司,台聯電,True,10,101.1,123.8,63.3,59.0
1454,6747,1a2x6bjfx5,亨泰光學股份有限公司,亨泰光,True,9,88.8,82.9,72.4,59.0
966,4735,18jmz780,豪展醫療科技股份有限公司,豪展,True,5,88.8,125.7,75.2,58.9
381,2450,5m8im5k,中華電信關係企業_神腦國際企業股份有限公司,神腦,True,207,101.1,64.3,63.2,58.9
1442,6712,1a2x6bjx4v,長聖國際生技股份有限公司,長聖,True,2,88.8,69.5,63.9,58.9
675,3287,wbmod4o,廣寰科技股份有限公司,廣寰科,True,0,138.1,115.6,66.2,58.9
114,1525,g4yyj1c,江申工業股份有限公司,江申,True,17,86.6,63.0,64.4,58.9
907,4433,ap1r63s,興采實業股份有限公司,興采,True,45,72.4,68.1,66.1,58.8
1628,8462,cpzu774,健身工廠_柏文健康事業股份有限公司,柏文,True,284,85.4,118.6,70.8,58.8
220,2007,ywrsvlc,燁興企業股份有限公司,燁興,True,0,97.9,59.0,62.5,58.8
658,3230,aby4oso,錦明集團_錦明實業股份有限公司,錦明,True,19,90.6,80.1,65.3,58.8
1593,8279,7ernz2w,生展生物科技股份有限公司,生展,True,29,88.8,61.6,65.3,58.7
74,1445,380k3g0,大宇紡織股份有限公司,大宇,True,4,72.4,73.5,68.9,58.7
98,1475,azgmd9k,台灣業旺股份有限公司,業旺,True,8,72.4,82.1,58.0,58.6
488,2739,wdh4ze0,台北喜來登飯店_寒舍艾美酒店_礁溪寒沐酒店_寒居酒店_寒舍餐旅管理顧問股份有限公司,寒舍,True,195,57.2,75.4,68.6,58.6
708,3372,a5ioshs,台灣典範半導體股份有限公司,典範,True,15,193.8,64.3,63.6,58.5
111,1521,vvw93hc,大億交通工業製造股份有限公司,大億,True,14,86.6,62.1,64.2,58.5
914,4513,pnmsz7k,福裕事業股份有限公司,福裕,True,11,81.5,68.5,61.1,58.5
799,3605,18ogquxc,宏致電子股份有限公司,宏致,True,59,94.0,76.4,74.0,58.3
91,1467,vydx7o8,南緯實業股份有限公司,南緯,True,19,72.4,76.3,66.0,58.3
13,1217,u3tgwfk,愛之味股份有限公司,愛之味,True,13,84.8,63.8,68.2,58.3
203,1802,5h1aes0,台灣玻璃工業股份有限公司,台玻,True,91,60.6,59.1,61.3,58.3
871,4142,fa1uom8,國光生物科技股份有限公司,國光生,True,14,88.8,79.2,63.9,58.3
951,4588,cqpuppc,玖鼎電力資訊股份有限公司,玖鼎電力,True,5,134.7,86.8,71.7,58.2
1388,6578,5z04tqg,達邦蛋白生技股份有限公司,達邦蛋白,True,7,73.2,70.3,63.0,58.2
1113,5484,156h41lk,慧友電子股份有限公司,慧友,True,16,90.6,64.7,65.3,58.2
124,1536,o0d52tc,和大工業股份有限公司,和大,True,28,86.6,64.7,60.7,58.2
590,3050,12y71nd4,鈺德科技股份有限公司(錸德集團),鈺德,True,0,90.6,64.7,63.3,58.2
237,2030,rpr028g,彰源企業股份有限公司,彰源,True,10,97.9,68.2,65.5,58.1
1452,6742,10tbre4o,澤米科技股份有限公司,澤米,True,6,90.6,64.8,66.6,58.1
742,3491,7t52gbk,昇達科技股份有限公司,昇達科,True,32,101.1,80.7,66.7,58.0
727,3441,oaoer60,聯一光電股份有限公司,聯一光電,False,0,90.6,93.2,58.9,58.0
704,3357,13ygrdds,西北臺慶科技股份有限公司,臺慶科,True,13,94.0,72.5,68.0,58.0
1656,8936,167o406w,國統國際股份有限公司,國統,True,27,95.4,84.0,70.3,58.0
949,4583,wgdy36g,台灣精銳科技股份有限公司,台灣精銳,True,20,81.5,63.3,65.8,57.9
1584,8222,21akxuo,寶一科技股份有限公司,寶一,True,4,81.5,60.9,60.2,57.9
592,3052,9iuk38w,夆典科技開發股份有限公司,夆典,True,17,105.5,95.1,64.2,57.9
26,1240,0,茂生農經股份有限公司,茂生農經,False,0,73.2,85.6,66.4,57.9
402,2478,at7pqvc,大毅科技股份有限公司,大毅,True,36,94.0,82.0,69.7,57.9
1631,8472,bjv2ebc,GOMAJI_夠麻吉股份有限公司,夠麻吉,True,47,100.7,58.2,72.4,57.8
16,1220,1a2x6binng,台榮產業股份有限公司,台榮,True,20,84.8,64.8,62.1,57.8
177,1727,1mugpbk,臺灣中華化學工業股份有限公司,中華化,True,27,90.9,62.5,61.1,57.7
913,4510,pns9cnk,高鋒工業股份有限公司,高鋒,True,0,81.5,62.3,61.0,57.7
1285,6244,9lh3guo,茂迪股份有限公司,茂迪,True,1,90.6,71.8,71.3,57.6
1447,6727,20o1eko,亞泰金屬工業股份有限公司,亞泰金屬,True,10,94.0,80.0,69.9,57.6
1566,8111,aqn4ncw,立碁電子工業股份有限公司,立碁,True,6,90.6,70.1,66.7,57.6
1634,8477,op4eg48,生活市集_創業家兄弟股份有限公司,創業家,True,7,100.7,80.5,70.5,57.5
910,4502,po4vrg8,健信科技工業股份有限公司,健信,True,16,81.5,62.2,59.8,57.5
1672,9914,r4m91d4,美利達工業股份有限公司,美利達,True,9,85.4,64.3,69.2,57.4
8,1203,0,味王股份有限公司,味王,False,0,84.8,56.7,60.0,57.4
1230,6184,18jry97k,大豐有線電視股份有限公司,大豐電,True,30,95.4,85.9,66.1,57.4
243,2038,yo5790g,海光企業股份有限公司,海光,True,40,97.9,64.5,62.2,57.4
1483,6829,1a2x6bm980,千附精密股份有限公司,千附精密,True,0,81.5,59.8,61.5,57.3
822,3675,1570t4ls,德微科技股份有限公司,德微,True,10,193.8,60.4,67.5,57.3
758,3523,7io3hjc,迎輝科技股份有限公司,迎輝,False,0,90.6,67.8,61.2,57.3
945,4572,ay3uwi8,駐龍精密機械股份有限公司,駐龍,True,0,81.5,64.4,62.9,57.3
1399,6596,cnarep4,寬宏藝術經紀股份有限公司,寬宏藝術,True,0,122.0,48.6,70.4,57.3
1502,6895,10sx49a0,宏碩系統股份有限公司,宏碩系統,True,6,193.8,77.1,66.6,57.2
1203,6151,5owzbwg,晉倫科技股份有限公司,晉倫,True,2,134.7,77.0,70.0,57.2
868,4131,7nv5u9k,晶宇生物科技實業股份有限公司,浩泰,False,0,88.8,71.6,60.5,57.2
1256,6213,18n63v94,聯茂電子股份有限公司,聯茂,True,35,94.0,68.7,66.1,57.2
1512,8011,5og8dvs,台通光電股份有限公司,台通,True,10,101.1,69.9,62.0,57.1
532,2906,5ayx7ow,高林實業股份有限公司,高林,True,65,67.7,55.5,61.7,57.1
886,4183,10s41ym0,福永生物科技股份有限公司,福永生技,True,6,88.8,87.5,70.8,57.1
721,3426,5qq69vc,台興電子企業股份有限公司,台興,True,4,81.5,74.1,65.6,57.1
478,2707,1ylhm28,晶華國際酒店集團_晶華國際酒店股份有限公司,晶華,True,226,57.2,63.5,69.9,57.1
757,3522,5y4l5h4,御嵿國際股份有限公司,御頂,True,92,57.2,160.6,61.7,57.0
1296,6269,7icrvxe,台郡科技股份有限公司(總公司),台郡,True,57,94.0,68.6,64.7,57.0
748,3504,5votqa0,揚明光學股份有限公司_YoungOptics Inc.,揚明光,True,20,90.6,71.0,72.8,56.9
128,1540,oax4ths,喬福機械工業股份有限公司,喬福,True,0,81.5,61.2,60.0,56.9
801,3609,607ezvc,三一東林科技股份有限公司,三一東林,True,19,94.0,72.3,68.3,56.9
1446,6721,0,信實保全股份有限公司,信實,False,0,95.4,53.2,55.7,56.9
132,1565,a72pw8g,精華光學股份有限公司,精華,True,22,88.8,59.6,61.6,56.9
640,3189,winn6t4,景碩科技股份有限公司,景碩,True,123,193.8,59.9,68.0,56.8
1376,6548,wjq8gp4,長華科技股份有限公司,長科*,True,34,193.8,69.7,63.7,56.8
889,4198,1a2x6bic3n,欣大健康投資控股股份有限公司,欣大健康,True,12,88.8,154.4,66.5,56.8
939,4561,r9r2460,健椿工業股份有限公司,健椿,True,27,81.5,73.2,62.9,56.8
795,3593,1119apoo,力銘科技股份有限公司,力銘,True,1,94.0,82.8,61.2,56.7
935,4554,cohgsdk,橙的電子股份有限公司,橙的,True,6,134.7,70.0,64.5,56.6
925,4536,o5qtyqg,拓凱實業股份有限公司,拓凱,True,11,85.4,95.7,70.8,56.6
1622,8438,ast0jy0,昶昕實業股份有限公司,昶昕,True,12,95.1,75.0,64.6,56.5
1605,8383,5opox54,千附實業股份有限公司,千附,True,49,134.7,61.8,61.5,56.5
1216,6167,a5i3tv4,久正光電股份有限公司,久正,True,10,90.6,73.0,63.5,56.5
1403,6609,kgrsni8,台灣瀧澤科技股份有限公司,瀧澤科,True,20,81.5,59.9,63.7,56.4
399,2474,w44447k,可成科技股份有限公司,可成,True,51,134.7,61.8,67.1,56.4
1665,9905,20tncmw,大華金屬工業股份有限公司,大華,True,41,95.4,59.2,61.5,56.4
496,2755,1a2x6bjhrs,麥味登、炸鷄大獅、REAL真、涮金鍋_揚秦國際企業股份有限公司,揚秦,True,102,57.2,55.5,66.5,56.4
898,4413,af18yts,飛寶企業股份有限公司,飛寶企業,True,6,72.4,70.8,60.7,56.4
11,1215,grvyivs,台灣卜蜂企業股份有限公司,卜蜂,True,115,84.8,77.7,71.2,56.3
157,1617,xoxjd1c,榮星電線工業股份有限公司,榮星,True,0,88.7,65.7,62.5,56.3
1049,5258,12obecds,虹堡科技股份有限公司,虹堡,True,76,138.1,83.8,76.6,56.2
492,2748,0,雲品國際酒店股份有限公司,雲品,False,0,57.2,76.1,62.7,56.2
1194,6140,e8j39fc,訊達電腦股份有限公司,訊達電腦,True,15,107.4,75.8,64.6,56.2
27,1259,azqoc4o,摩斯漢堡_安心食品服務股份有限公司,安心,True,461,57.2,28.9,62.1,56.2
112,1522,a8aoe54,堤維西交通工業股份有限公司,堤維西,True,29,86.6,60.0,61.8,56.2
1545,8080,12tckba0,印鉐事業股份有限公司,印鉐,True,0,105.5,64.7,55.4,56.2
1592,8277,12y62h5s,商丞科技股份有限公司,商丞,True,0,193.8,83.2,70.4,56.1
1570,8131,ay1tn5s,福懋科技股份有限公司,福懋科,True,3,193.8,64.3,59.1,56.1
1492,6856,1a2x6blvtw,鑫傳國際多媒體科技股份有限公司,鑫傳,True,6,122.0,70.1,65.3,56.1
643,3205,7hsr4e8,佰研生化科技股份有限公司,佰研,True,9,88.8,70.6,62.7,56.1
1645,8923,n923xk,時報文化出版企業股份有限公司,時報,True,6,122.0,72.2,54.5,56.0
869,4133,5ykmvbc,亞諾法生技股份有限公司,亞諾法,True,5,88.8,76.4,64.3,56.0
475,2704,5cg91w0,國賓大飯店股份有限公司,國賓,True,47,57.2,71.2,71.0,56.0
241,2034,r4vz8m8,允強實業股份有限公司,允強,True,13,97.9,62.8,60.5,55.9
41,1315,ngf9qh4,達新工業股份有限公司,達新,True,12,111.7,64.9,62.4,55.8
470,2642,wfzuabc,台灣宅配通股份有限公司,宅配通,True,280,127.2,54.1,58.6,55.8
1205,6153,13yho90w,嘉聯益科技股份有限公司,嘉聯益,True,17,94.0,61.3,65.2,55.8
1624,8443,10zilc94,阿瘦實業股份有限公司,阿瘦,True,106,67.7,51.1,60.3,55.8
1576,8171,hnieg6g,天宇工業股份有限公司,天宇,True,5,95.1,64.9,58.0,55.7
284,2302,2aeetwo,麗正國際科技股份有限公司,麗正,True,0,193.8,73.9,73.3,55.7
903,4420,dl4ywjc,光明絲織廠股份有限公司,光明,True,0,72.4,49.7,62.2,55.7
250,2065,ec7xwkw,世豐螺絲股份有限公司,世豐,True,7,97.9,69.1,64.1,55.7
1496,6870,1a2x6bjoni,騰雲科技服務股份有限公司,騰雲,True,34,100.7,83.9,65.8,55.7
793,3591,5xgxtbs,艾笛森光電股份有限公司,艾笛森,True,29,90.6,99.0,72.7,55.6
1189,6133,28grqi8,金橋科技股份有限公司,金橋,True,9,94.0,90.6,67.0,55.6
407,2484,aglegqw,希華晶體科技股份有限公司,希華,True,33,94.0,63.0,63.5,55.6
687,3310,ajip2xs,佳穎精密企業股份有限公司,佳穎,True,16,94.0,72.1,64.3,55.6
83,1456,f856p3s,怡華實業股份有限公司,怡華,True,24,105.5,93.6,56.1,55.6
69,1440,vnsrszs,臺南紡織股份有限公司,南紡,True,6,72.4,56.3,61.9,55.6
489,2740,1a2x6bi1s9,天蔥國際股份有限公司,天蔥,True,31,57.2,45.7,63.6,55.6
579,3038,15082zhc,全台晶像股份有限公司,全台,True,1,90.6,70.4,67.4,55.6
1260,6217,a4tdl94,中國探針股份有限公司,中探針,True,26,94.0,66.8,69.4,55.5
265,2114,nr3nw34,鑫永銓股份有限公司,鑫永銓,True,4,76.4,68.4,58.0,55.4
1505,6904,ppup2k8,伯鑫工具股份有限公司,伯鑫,True,0,95.4,61.2,59.3,55.4
275,2230,13jfytbs,泰茂實業股份有限公司,泰茂,True,7,81.5,60.3,57.0,55.4
1239,6194,kpl2lbk,育富電子股份有限公司,育富,False,0,94.0,80.6,57.4,55.4
1240,6195,152krie8,詩肯股份有限公司,詩肯,True,44,80.9,63.4,61.8,55.4
404,2481,a68kjpc,強茂股份有限公司,強茂,True,47,193.8,71.1,74.5,55.4
1676,9921,pr194vs,捷安特 YouBike_巨大機械工業股份有限公司,巨大,True,73,85.4,65.0,68.6,55.4
201,1796,7sitwvk,金穎生物科技股份有限公司,金穎生技,True,9,84.8,63.0,65.3,55.3
1214,6165,20jnixk,浪凡網路科技股份有限公司,浪凡,True,0,100.7,118.3,75.6,55.3
154,1614,1my7mko,台灣三洋電機股份有限公司,三洋電,True,18,88.7,45.6,57.4,55.2
928,4541,13mmtfs0,晟田科技工業股份有限公司,晟田,True,12,95.4,60.3,63.6,55.2
967,4736,7m9vnu8,泰博科技股份有限公司,泰博,True,23,88.8,70.2,68.6,55.1
70,1441,ng2ajsw,大東紡織股份有限公司,大東,True,7,72.4,90.9,60.8,55.1
45,1323,vbrtffc,永裕塑膠工業股份有限公司,永裕,True,19,111.7,61.0,60.1,55.1
1115,5488,k617tc0,松普科技股份有限公司,松普,True,0,94.0,60.0,55.9,55.1
1174,6115,a8veark,鎰勝工業股份有限公司,鎰勝,True,0,94.0,86.1,69.9,55.1
1525,8043,apir9lk,蜜望實企業股份有限公司,蜜望實,True,5,94.0,74.1,66.1,55.0
1491,6855,d0se73k,數泓科技股份有限公司,數泓科,True,0,134.7,86.9,65.5,55.0
409,2486,gh5ttq8,一詮精密工業股份有限公司,一詮,True,39,90.6,63.8,62.5,55.0
90,1466,ajzcfbs,聚隆纖維股份有限公司,聚隆,True,26,72.4,60.7,57.0,55.0
412,2491,1526v9wo,吉祥全球實業股份有限公司,吉祥全,True,0,90.6,84.4,60.0,54.9
957,4712,k2nn9s0,福格創新股份有限公司,福格創新,True,3,95.4,62.0,44.5,54.9
786,3576,cr5tkx4,聯合再生能源股份有限公司,聯合再生,True,22,90.6,71.9,68.7,54.9
882,4171,cmmpy28,瑞基海洋生物科技股份有限公司,瑞基,True,10,73.2,73.4,59.9,54.9
276,2231,ao0761c,為升電裝工業股份有限公司,為升,True,19,86.6,65.5,64.3,54.9
233,2025,w5rppq0,千興不銹鋼股份有限公司,千興,True,15,97.9,53.0,56.8,54.9
725,3437,wg5uofs,榮創能源科技股份有限公司-鴻海科技集團,榮創,True,27,90.6,64.0,65.2,54.9
491,2745,ahnw48g,五福旅行社股份有限公司,五福,True,55,57.2,61.4,65.4,54.8
82,1455,jw0v6o8,集盛實業股份有限公司,集盛,True,28,72.4,60.6,60.3,54.8
1326,6426,60u1oko,統新光訊股份有限公司,統新,True,3,101.1,65.5,62.0,54.8
1464,6767,bj2xkw8,台灣微創醫療器材股份有限公司,台微醫,True,15,88.8,82.5,63.6,54.7
1093,5432,awq1neo,新門科技股份有限公司,新門,False,0,95.1,69.6,60.7,54.7
1047,5245,cvgez34,智晶光電股份有限公司,智晶,True,5,90.6,66.2,63.3,54.7
1323,6418,agnkz4w,詠昇電子股份有限公司,詠昇,True,0,94.0,73.2,58.4,54.7
1119,5498,18plvp40,凱崴電子股份有限公司,凱崴,True,4,94.0,71.7,58.6,54.7
14,1218,rep1b48,泰山企業股份有限公司,泰山,True,59,84.8,62.0,59.5,54.7
1151,5878,10vsy63c,台名保險經紀人股份有限公司,台名,True,2,127.1,76.2,59.8,54.6
673,3284,7kdneoo,太普高精密影像股份有限公司,太普高,True,8,95.4,60.9,56.8,54.6
1016,4976,wjpd2ao,佳凌科技股份有限公司,佳凌,True,27,90.6,57.1,55.7,54.5
1519,8033,o4xnq3c,雷虎_雷虎科技股份有限公司,雷虎,True,6,95.4,82.4,57.8,54.5
113,1524,a56ltjk,耿鼎企業股份有限公司,耿鼎,True,14,86.6,64.7,63.3,54.5
989,4908,7n3thjc,前鼎光電股份有限公司,前鼎,True,11,101.1,82.6,77.4,54.5
1540,8071,12s2q0s8,能率網通股份有限公司,能率網通,True,9,94.0,76.9,57.6,54.5
707,3363,12nof0fk,上詮光纖通信股份有限公司,上詮,True,26,101.1,67.0,64.9,54.4
133,1568,umcnocw,倉佑實業股份有限公司,倉佑,True,8,86.6,61.8,59.7,54.4
564,3023,atcr6i8,信邦電子股份有限公司,信邦,True,63,94.0,75.3,72.9,54.4
324,2367,2l8pa9k,燿華電子股份有限公司,燿華,True,6,94.0,64.0,59.3,54.4
294,2323,5lujxpc,中環股份有限公司,中環,True,13,90.6,66.3,62.3,54.4
1098,5450,armp1hs,南良國際股份有限公司,南良,True,0,95.4,67.2,62.6,54.3
484,2731,24zir7c,雄獅旅行社股份有限公司,雄獅,True,102,57.2,73.6,67.2,54.3
261,2106,re05d9c,KENDA建大輪胎_建大工業股份有限公司,建大,True,21,76.4,66.6,58.5,54.3
724,3434,12r2899c,哲固資訊科技股份有限公司,哲固,True,13,90.6,65.2,64.2,54.3
1524,8042,1mppbkg,臺灣金山電子工業股份有限公司,金山電,True,7,94.0,75.2,70.5,54.3
885,4175,13t0kwxc,杏一醫療用品股份有限公司,杏一,True,382,88.8,46.6,59.1,54.2
1526,8044,7mmueb6,PChome Online_網路家庭國際資訊(股)公司,網家,True,32,100.7,63.5,64.4,54.2
610,3086,12spd4x4,華義國際數位娛樂股份有限公司,華義,True,24,122.0,66.7,60.8,54.2
1176,6117,4d2c07c,迎廣科技股份有限公司,迎廣,True,39,138.1,66.7,66.9,54.2
1295,6266,atx4fvs,泰詠電子股份有限公司,泰詠,True,49,94.0,64.6,63.8,54.2
1658,8938,acngntc,明安國際企業股份有限公司,明安,True,36,85.4,58.9,61.8,54.2
855,4111,lnuff3s,濟生醫藥生技股份有限公司,濟生,True,19,88.8,60.6,57.9,54.2
1614,8421,cmejtbs,旭源包裝科技股份有限公司,旭源,True,6,95.4,70.7,64.7,54.2
55,1413,3bf0vhs,宏洲纖維工業股份有限公司,宏洲,True,4,72.4,59.1,60.5,54.2
42,1316,xu3pjl5,上曜建設開發股份有限公司,上曜,False,0,105.5,95.6,71.9,54.1
599,3060,e6zk85c,銘異科技股份有限公司,銘異,True,10,138.1,74.5,59.3,54.1
975,4754,7jzrwfk,國碳科技股份有限公司,國碳科,True,6,90.9,94.5,70.9,54.1
310,2349,anzx12g,錸德科技股份有限公司(錸德集團),錸德,True,13,90.6,67.1,66.5,54.1
274,2228,203peq0,劍麟股份有限公司,劍麟,True,38,86.6,70.1,64.1,54.0
186,1742,ae6i1ag,台灣蠟品股份有限公司,台蠟,True,1,90.9,72.2,55.1,54.0
58,1417,5fksgyw,嘉裕股份有限公司,嘉裕,True,18,72.4,67.0,56.9,54.0
1066,5310,at7ooag,天剛資訊股份有限公司,天剛,True,0,107.4,65.4,55.1,54.0
565,3024,knh46a0,憶聲電子股份有限公司,憶聲,True,6,90.6,75.8,61.8,53.9
1249,6205,a5r2lgo,詮欣股份有限公司,詮欣,True,30,94.0,86.2,73.9,53.9
1482,6823,1a2x6bisxs,濾能股份有限公司,濾能,True,8,193.8,56.1,61.6,53.8
224,2012,14igbs0w,春雨工廠股份有限公司,春雨,True,12,97.9,59.2,66.4,53.8
1639,8905,auztmz4,裕國冷凍冷藏股份有限公司,裕國,True,24,95.4,61.6,58.7,53.8
1342,6472,d6e8gqw,"BORA PHARMACEUTICALS CO., LTD._保瑞藥業股份有限公司",保瑞,True,36,88.8,148.9,76.8,53.8
807,3624,7erfogw,光頡科技股份有限公司,光頡,True,56,94.0,61.8,64.8,53.7
1613,8420,cztykk0,明揚國際科技股份有限公司,明揚,True,9,85.4,56.9,56.2,53.6
1002,4942,a6k6qhk,嘉彰股份有限公司,嘉彰,True,24,90.6,91.2,74.1,53.5
711,3376,g9uktns,新日興股份有限公司,新日興,True,78,94.0,55.8,60.2,53.5
852,4107,13nchir4,邦特生物科技股份有限公司,邦特,True,7,88.8,64.1,60.7,53.5
734,3465,12p210q8,進泰電子科技股份有限公司,進泰電子,True,4,134.7,94.8,74.4,53.4
950,4584,w1zolfc,君帆工業股份有限公司,君帆,True,15,81.5,66.6,60.7,53.4
